participant,v1,v2,a,ndt,alpha,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_Crror,log_alpha_mean,error_array,RT_Cor_arr
1,1.1798868498532649,-1.2280708459455312,1.114645483951384,0.40822081367028057,1.7395434358448008,0.8436685773840542,6.574302985690302,0.7554841063053674,0.7468171710932674,0.8022566666666666,0.5530324264099741,"3       1.107
4       0.740
15      0.850
25      0.761
26      0.804
        ...  
1879    0.638
1880    1.193
1896    0.934
1907    0.579
1917    0.839
Name: rt, Length: 300, dtype: float64","0       0.680
1       0.708
2       0.611
5       0.544
6       0.964
        ...  
1913    0.544
1914    0.466
1915    0.608
1916    0.694
1918    0.646
Name: rt, Length: 1619, dtype: float64"
2,0.8282308866543286,-0.9413982881657419,0.9918038623518977,0.4347701869556734,1.624939036543751,0.7718670076726343,6.615581039460633,0.7820634271099745,0.7745354539430085,0.8075336322869956,0.48452966642298945,"1921    1.079
1927    1.083
1928    1.180
1941    0.989
1943    1.199
        ...  
3856    0.640
3858    0.724
3863    0.858
3868    0.902
3871    0.785
Name: rt, Length: 446, dtype: float64","1919    1.270
1920    0.724
1922    0.872
1923    1.061
1924    0.854
        ...  
3867    0.548
3869    0.795
3870    0.685
3872    0.697
3873    0.637
Name: rt, Length: 1509, dtype: float64"
3,1.1090449713951709,-0.7170432715043773,1.623875374909063,0.4929649023981271,1.7593630826486912,0.8323878287777204,6.95686608371316,1.1370278494069108,1.1144752168525403,1.2490276923076922,0.5644112443344187,"3884    1.413
3888    1.929
3889    1.045
3892    0.777
3898    1.266
        ...  
5801    1.701
5802    0.843
5804    1.086
5807    1.606
5812    1.552
Name: rt, Length: 325, dtype: float64","3874    1.454
3875    1.726
3876    2.070
3877    1.389
3878    1.871
        ...  
5806    0.594
5808    1.064
5809    0.724
5810    1.079
5811    0.647
Name: rt, Length: 1614, dtype: float64"
4,1.4806165933407294,-1.2759766752848998,1.266289244833666,0.4831438383115728,1.8437359887817504,0.8812596799173981,6.704219211606278,0.8579669592152814,0.8463116578793204,0.9444695652173913,0.6114028102682515,"5845    1.150
5856    1.665
5878    1.283
5879    1.282
5892    1.351
        ...  
7694    0.807
7705    0.815
7715    1.438
7723    0.694
7729    0.805
Name: rt, Length: 230, dtype: float64","5813    1.013
5814    1.144
5815    0.989
5816    1.076
5817    1.396
        ...  
7745    0.866
7746    0.716
7747    0.624
7748    0.867
7749    1.077
Name: rt, Length: 1707, dtype: float64"
5,2.993550044774848,-2.2939446735146807,0.9224570868052244,0.38849921478012484,1.5788171737668948,0.9434940383618455,6.320627813357726,0.5651285640228098,0.5638961538461538,0.5857064220183487,0.45631618401820323,"7777    0.557
7781    0.679
7866    0.485
7884    0.533
7887    0.679
        ...  
9575    0.767
9631    0.627
9661    0.604
9662    0.734
9663    0.713
Name: rt, Length: 109, dtype: float64","7750    0.539
7751    0.524
7752    0.526
7753    0.595
7754    0.648
        ...  
9674    0.627
9675    0.869
9676    0.495
9677    0.745
9678    0.580
Name: rt, Length: 1820, dtype: float64"
6,1.2993661129021827,-0.9456282270550702,0.625286031848109,0.35408226878236376,1.170932272438326,0.8078310149407522,6.362023129307567,0.590340030911901,0.5923558673469388,0.5818659517426273,0.15702038749351732,"9683     0.540
9687     0.735
9691     0.842
9693     0.569
9702     0.664
         ...  
11590    0.631
11599    0.502
11604    0.602
11609    0.883
11615    0.552
Name: rt, Length: 373, dtype: float64","9679     0.719
9680     0.717
9681     0.511
9682     0.621
9684     0.666
         ...  
11614    0.596
11616    0.606
11617    0.582
11618    0.936
11619    0.821
Name: rt, Length: 1568, dtype: float64"
7,1.008366682543046,-0.80519775982522,1.1504340273143083,0.4746871311781707,1.494953883682334,0.8036269430051813,6.77036815073529,0.9181963730569949,0.9061360412637007,0.9675514511873351,0.40091563612587844,"11622    1.231
11625    0.950
11628    1.254
11632    1.079
11637    1.088
         ...  
13533    1.076
13536    0.857
13538    0.939
13539    0.680
13547    1.014
Name: rt, Length: 379, dtype: float64","11620    0.709
11621    0.663
11623    1.233
11624    1.569
11626    1.394
         ...  
13544    0.991
13545    0.925
13546    0.684
13548    0.979
13549    0.742
Name: rt, Length: 1551, dtype: float64"
8,0.99510433360053,-1.0457076421112856,1.035300397834849,0.43642479374460197,1.4489804941287003,0.8113496932515337,6.652258425372515,0.812308282208589,0.8008557025834909,0.8615636856368565,0.3699478544175982,"13552    1.130
13556    1.063
13558    0.444
13564    0.456
13566    0.487
         ...  
15488    0.777
15492    0.569
15496    0.697
15497    0.891
15500    0.424
Name: rt, Length: 369, dtype: float64","13550    0.829
13551    0.662
13553    0.568
13554    0.702
13555    0.715
         ...  
15501    0.745
15502    0.503
15503    0.858
15504    1.362
15505    1.180
Name: rt, Length: 1587, dtype: float64"
9,1.214424923746677,-1.2413769967070258,0.7789870237916814,0.26316505186777256,1.063215050436541,0.7708333333333334,6.27217402178237,0.5356112804878049,0.5407673038892551,0.5182682926829268,0.0609017465035755,"15512    0.466
15514    0.499
15515    0.516
15522    0.640
15524    0.584
         ...  
17445    0.491
17446    0.540
17461    0.513
17467    0.402
17471    0.613
Name: rt, Length: 451, dtype: float64","15506    0.587
15507    0.694
15508    0.605
15509    0.504
15510    0.609
         ...  
17468    0.490
17469    0.536
17470    0.580
17472    0.613
17473    0.504
Name: rt, Length: 1517, dtype: float64"
10,0.5855024075187257,0.04623919513686653,0.6380118445607564,0.21082761969197486,1.017356182807021,0.6004464285714286,6.34398557136397,0.6016813616071428,0.6232834572490706,0.5692178770949721,0.01595576552956253,"17477    0.746
17480    0.761
17485    0.714
17486    1.152
17491    0.960
         ...  
19250    0.636
19252    0.231
19254    0.395
19255    0.356
19259    0.575
Name: rt, Length: 716, dtype: float64","17474    0.715
17475    0.814
17476    0.574
17478    1.221
17479    0.773
         ...  
19261    0.388
19262    0.585
19263    0.536
19264    0.427
19265    0.207
Name: rt, Length: 1076, dtype: float64"
11,1.879766861208406,-1.6032566762257665,1.1422544847285987,0.42455960878070637,1.4078496394626254,0.8948178553104156,6.5687087975960665,0.7329379168804515,0.7289552752293578,0.7668195121951219,0.34154816336302146,"19276    1.067
19279    0.718
19296    0.715
19302    0.718
19321    0.623
         ...  
21175    0.583
21194    1.024
21198    0.630
21203    0.677
21207    0.654
Name: rt, Length: 205, dtype: float64","19266    0.684
19267    0.478
19268    0.779
19269    1.072
19270    0.885
         ...  
21210    0.557
21211    0.558
21212    0.875
21213    0.710
21214    0.949
Name: rt, Length: 1744, dtype: float64"
12,1.3079267287778917,-1.1092129196555065,1.0557436999012886,0.4498224971896179,1.5271191170593785,0.8483116883116883,6.639996940803885,0.8009459740259741,0.7906515615431721,0.8585171232876713,0.4226510163358352,"21217    0.564
21222    0.547
21227    0.575
21239    0.570
21242    0.591
         ...  
23101    0.872
23121    0.986
23124    1.325
23130    1.207
23138    1.400
Name: rt, Length: 292, dtype: float64","21215    0.494
21216    0.459
21218    0.645
21219    0.480
21220    0.457
         ...  
23134    0.826
23135    0.751
23136    1.097
23137    1.314
23139    1.420
Name: rt, Length: 1633, dtype: float64"
13,2.2393715701125307,-1.414228625689045,1.5046725059705237,0.399825655281536,1.4714527829543207,0.9159707724425887,6.653220151815192,0.8087353862212944,0.8029492877492878,0.871807453416149,0.3857946773447693,"23156    0.950
23159    0.920
23174    0.765
23178    0.713
23180    0.413
         ...  
25040    0.682
25046    0.910
25050    1.054
25051    0.776
25054    0.657
Name: rt, Length: 161, dtype: float64","23140    0.578
23141    0.820
23142    0.800
23143    0.467
23144    0.498
         ...  
25048    0.590
25049    0.786
25052    0.838
25053    0.725
25055    1.020
Name: rt, Length: 1755, dtype: float64"
14,2.3687761288689027,-1.8036377557253047,1.1583749251243087,0.3766725815699572,1.606218478302326,0.9320638188368502,6.441668049779083,0.6480699948533195,0.6449055770292655,0.6914848484848485,0.4735388657992502,"25059    0.467
25063    0.742
25074    1.016
25103    0.529
25108    0.772
         ...  
26936    0.521
26964    0.470
26970    0.620
26973    0.549
26986    0.700
Name: rt, Length: 132, dtype: float64","25056    0.617
25057    0.761
25058    0.713
25060    0.779
25061    0.651
         ...  
26994    0.527
26995    0.510
26996    0.545
26997    0.483
26998    0.674
Name: rt, Length: 1811, dtype: float64"
15,1.2413498497926077,-0.7910916704969575,1.6056986827267539,0.4365270758137187,1.5961904362614157,0.8569214876033058,6.886571552157826,1.048815082644628,1.034602169981917,1.1339386281588448,0.4666979727152674,"27002    1.253
27004    1.131
27014    1.913
27021    1.165
27033    1.666
         ...  
28908    1.046
28913    0.965
28917    0.824
28927    0.546
28931    0.761
Name: rt, Length: 277, dtype: float64","26999    1.490
27000    1.434
27001    1.216
27003    0.766
27005    1.112
         ...  
28929    1.104
28930    0.676
28932    0.836
28933    0.641
28934    0.573
Name: rt, Length: 1659, dtype: float64"
16,1.0961941297187805,-0.6574522984393527,1.075092561839294,0.1942439808619435,1.028621396280362,0.7272727272727273,6.409013458861388,0.6312015503875968,0.6432906976744186,0.5989638242894058,0.0281536341319229,"28937    0.577
28938    0.859
28940    0.787
28942    0.676
28945    0.475
         ...  
30340    0.681
30341    0.495
30345    0.637
30346    0.824
30352    0.761
Name: rt, Length: 387, dtype: float64","28935    0.373
28936    0.457
28939    0.730
28941    0.542
28943    0.727
         ...  
30348    0.919
30349    0.524
30350    0.716
30351    0.520
30353    0.202
Name: rt, Length: 1032, dtype: float64"
17,1.110210615718397,-1.204418777204119,1.4276659576985224,0.3108227639964915,1.6902989499595835,0.8339444735463594,6.615795652414323,0.7971964379256155,0.7950150753768844,0.8081514195583596,0.5245538769737655,"30360    0.478
30361    0.987
30369    1.334
30371    0.421
30376    0.851
         ...  
32239    0.842
32240    0.679
32243    0.712
32253    1.385
32256    1.198
Name: rt, Length: 317, dtype: float64","30354    0.551
30355    0.497
30356    0.514
30357    0.625
30358    1.509
         ...  
32258    1.400
32259    0.508
32260    0.956
32261    0.598
32262    0.590
Name: rt, Length: 1592, dtype: float64"
18,1.0343181201993088,-0.6728533901533775,1.4454630453415123,0.4725079482797326,1.7727225687981554,0.8,6.842235357480524,1.0199881136950906,0.9883856589147285,1.1463979328165377,0.5719388044396451,"32263    0.610
32265    1.378
32269    0.696
32274    1.427
32280    1.269
         ...  
34175    0.548
34185    1.017
34188    0.727
34193    1.467
34195    1.056
Name: rt, Length: 387, dtype: float64","32264    0.830
32266    0.815
32267    0.585
32268    0.475
32270    0.446
         ...  
34191    0.720
34192    0.727
34194    1.070
34196    0.741
34197    0.851
Name: rt, Length: 1548, dtype: float64"
19,2.21324094959929,-1.8375622154597222,1.2803380159256295,0.46757686673885435,1.8014373750572952,0.9397089397089398,6.61503512574622,0.7729137214137214,0.7674850663716815,0.8575258620689655,0.5883463931197367,"34214    1.130
34237    0.900
34239    0.586
34244    0.946
34292    0.921
         ...  
36069    0.686
36079    1.228
36111    0.783
36112    0.775
36121    0.753
Name: rt, Length: 116, dtype: float64","34198    0.592
34199    0.749
34200    0.603
34201    0.987
34202    0.583
         ...  
36116    0.691
36117    1.133
36118    0.914
36119    0.662
36120    0.735
Name: rt, Length: 1808, dtype: float64"
20,1.6469934242703512,-1.2105406954623816,1.9251262923029808,0.32412044376391963,1.884522148227795,0.9366754617414248,6.768400867618475,0.945667018469657,0.9416664788732395,1.0048416666666666,0.633475944757118,"36132    1.675
36168    0.961
36205    0.711
36216    0.832
36223    0.583
         ...  
37973    0.527
37982    0.659
37989    0.587
38011    0.857
38014    1.586
Name: rt, Length: 120, dtype: float64","36122    0.928
36123    1.103
36124    0.932
36125    1.367
36126    1.125
         ...  
38010    1.395
38012    0.539
38013    0.584
38015    0.524
38016    0.655
Name: rt, Length: 1775, dtype: float64"
21,1.7954318060461403,-1.4174274645949034,1.6112198788585663,0.43506017814646786,1.7817659465714184,0.9330608073582013,6.742905302476453,0.9002238119570771,0.8865416210295729,1.09093893129771,0.5773243962839862,"38018    0.586
38026    0.811
38027    1.109
38030    0.704
38033    1.144
         ...  
39931    0.726
39956    1.786
39958    0.965
39971    1.442
39972    0.720
Name: rt, Length: 131, dtype: float64","38017    0.580
38019    0.807
38020    0.894
38021    0.713
38022    0.624
         ...  
39967    1.268
39968    0.805
39969    0.719
39970    0.902
39973    0.996
Name: rt, Length: 1826, dtype: float64"
22,1.580033428393685,-1.180820778080105,1.2399337631448573,0.412876201837236,1.8087605673777312,0.8713480266529985,6.614533167758859,0.7857293695540749,0.7818658823529412,0.8118964143426295,0.5922824120329767,"39978    0.494
39981    1.254
39984    0.712
39985    0.659
39990    0.805
         ...  
41856    0.947
41859    0.808
41867    0.603
41882    0.731
41908    1.259
Name: rt, Length: 251, dtype: float64","39974    0.614
39975    0.510
39976    0.621
39977    1.009
39979    0.519
         ...  
41920    1.098
41921    0.685
41922    0.514
41923    1.094
41924    1.302
Name: rt, Length: 1700, dtype: float64"
23,2.654777671851,-1.9513769883660939,1.2042534274736914,0.4211175694065505,1.5597498051696115,0.9322465613856342,6.5008810494778775,0.6830932246561386,0.6788196721311476,0.7418947368421053,0.44418200915295913,"41926    0.696
41934    0.668
41935    0.757
41937    0.850
41939    0.593
         ...  
43795    0.760
43811    0.508
43817    0.720
43833    0.928
43859    0.830
Name: rt, Length: 133, dtype: float64","41925    0.606
41927    0.718
41928    0.520
41929    0.657
41930    0.575
         ...  
43883    0.635
43884    0.561
43885    0.539
43886    0.597
43887    0.776
Name: rt, Length: 1830, dtype: float64"
24,1.1574587702227424,-0.8801387809943076,2.0674912571891904,0.41142465012407065,1.8420114376514298,0.892243623112962,7.025270381705766,1.2424247787610618,1.2199159859976663,1.4288019323671497,0.6105220750575064,"43896    1.323
43898    1.581
43902    2.423
43913    2.068
43923    2.073
         ...  
45748    0.827
45759    0.965
45772    0.613
45778    0.550
45804    0.808
Name: rt, Length: 207, dtype: float64","43888    1.381
43889    0.958
43890    1.981
43891    1.122
43892    1.808
         ...  
45803    0.608
45805    0.774
45806    1.803
45807    0.712
45808    1.077
Name: rt, Length: 1714, dtype: float64"
25,1.6150396162025755,-1.5813453061587908,1.474739452370543,0.4180725127560943,1.3455680143903102,0.8862583633556356,6.704593508540939,0.8436037056098815,0.8405952380952382,0.8670452488687783,0.2962508349835982,"45810    0.651
45817    0.814
45818    0.934
45819    0.663
45849    0.798
         ...  
47716    0.572
47720    0.460
47721    0.606
47732    0.846
47741    0.634
Name: rt, Length: 221, dtype: float64","45809    0.579
45811    0.954
45812    0.733
45813    0.721
45814    0.854
         ...  
47747    0.583
47748    0.632
47749    0.602
47750    0.655
47751    0.674
Name: rt, Length: 1722, dtype: float64"
26,0.8883981254015405,-0.8485439602467848,2.019380817689416,0.4263592283941978,1.6210335143555683,0.8584117032392894,7.075061647027538,1.3067549634273772,1.2832836275106512,1.4490553505535055,0.4822295727473785,"47753    2.637
47765    2.962
47771    1.033
47782    1.027
47787    1.173
         ...  
49622    1.969
49634    0.856
49635    0.867
49638    0.777
49653    1.372
Name: rt, Length: 271, dtype: float64","47752    1.335
47754    1.265
47755    1.958
47756    0.738
47757    0.733
         ...  
49661    1.164
49662    0.781
49663    0.653
49664    0.864
49665    1.639
Name: rt, Length: 1643, dtype: float64"
27,1.2107857633484898,-1.3506967465897104,0.7256161258022544,0.3182601273419053,1.1021771010232397,0.7966274910577414,6.330511706368132,0.5686632600919775,0.5707671584348942,0.5604221105527638,0.09673783361563063,"49666    0.532
49669    0.397
49670    0.248
49671    0.479
49673    0.310
         ...  
51588    0.589
51590    0.674
51594    0.622
51598    0.618
51615    0.885
Name: rt, Length: 398, dtype: float64","49667    0.493
49668    0.357
49672    0.371
49674    0.573
49675    0.523
         ...  
51618    0.590
51619    0.526
51620    0.646
51621    0.538
51622    0.528
Name: rt, Length: 1559, dtype: float64"
28,1.5624780148568367,-1.4618061184437436,0.9615468921014806,0.38789051644143435,1.4520855990698627,0.8816813700051894,6.479159981430223,0.669308251167618,0.6709823425544438,0.6568333333333333,0.3723717911847585,"51623    0.505
51625    0.879
51629    0.754
51634    0.681
51654    0.495
         ...  
53515    0.729
53518    0.675
53522    0.449
53526    0.908
53548    0.544
Name: rt, Length: 228, dtype: float64","51624    0.796
51626    0.758
51627    0.673
51628    0.477
51630    0.790
         ...  
53544    0.563
53545    0.577
53546    0.565
53547    0.588
53549    0.668
Name: rt, Length: 1699, dtype: float64"
29,1.6385752919153187,-1.2528317088305247,1.0299295356342482,0.45133773829027213,1.5276007659455164,0.8717020175892395,6.604503125303303,0.7618918779099845,0.7608943620178041,0.7686693548387097,0.42313262155556913,"53552    0.622
53554    0.788
53558    0.748
53574    1.055
53583    0.815
         ...  
55447    0.716
55454    0.886
55465    0.652
55467    0.734
55469    0.604
Name: rt, Length: 248, dtype: float64","53550    0.365
53551    0.451
53553    0.758
53555    1.129
53556    0.676
         ...  
55478    0.657
55479    0.580
55480    0.557
55481    0.986
55482    0.933
Name: rt, Length: 1685, dtype: float64"
30,1.4566976246219019,-1.3039784840616682,1.2989454529868412,0.48286310707450414,1.6591946337623495,0.8883720930232558,6.746344342880651,0.8841147286821706,0.8849307737056428,0.8776203703703702,0.5058498844480066,"55489    0.635
55491    1.128
55498    0.733
55502    0.728
55503    0.710
         ...  
57397    0.595
57401    0.574
57402    0.872
57405    0.754
57417    0.644
Name: rt, Length: 216, dtype: float64","55483    0.909
55484    0.606
55485    0.746
55486    0.876
55487    0.611
         ...  
57412    1.753
57413    1.150
57414    0.978
57415    0.751
57416    0.875
Name: rt, Length: 1719, dtype: float64"
31,2.1834711350400453,-1.3170746010528769,1.8208717303881956,0.4486507856437078,1.911717754245027,0.9465186680121089,6.805942768832876,0.9689515640766903,0.9518272921108742,1.2720188679245281,0.6478763785518835,"57424    1.260
57445    2.367
57451    1.401
57495    0.413
57512    2.091
         ...  
59342    1.738
59351    1.399
59366    1.094
59387    1.855
59392    1.059
Name: rt, Length: 106, dtype: float64","57418    0.785
57419    0.708
57420    1.459
57421    0.598
57422    0.552
         ...  
59395    0.866
59396    0.891
59397    0.647
59398    0.861
59399    1.606
Name: rt, Length: 1876, dtype: float64"
32,1.3461823411931322,-0.9514370643905264,1.1431883661045035,0.44558073781961377,1.4047370710336038,0.8268933539412674,6.70292897694962,0.8476367851622875,0.8438928348909658,0.8655208333333333,0.339116432191181,"59400    0.704
59403    0.544
59405    0.664
59408    0.523
59409    0.641
         ...  
61311    0.859
61316    1.120
61325    1.105
61326    0.637
61337    0.705
Name: rt, Length: 336, dtype: float64","59401    0.437
59402    0.416
59404    0.623
59406    0.429
59407    0.698
         ...  
61335    1.097
61336    0.757
61338    1.264
61339    1.383
61340    0.664
Name: rt, Length: 1605, dtype: float64"
33,2.278289241243045,-1.7129803454051125,1.1968800786637273,0.4113263959885594,1.5792845940637104,0.9226006191950464,6.523982274144067,0.7031496388028897,0.7003489932885907,0.7365333333333335,0.45661365650363667,"61345    0.736
61351    0.792
61355    0.984
61365    0.583
61368    1.017
         ...  
63205    0.479
63228    0.536
63242    0.701
63243    0.621
63253    0.580
Name: rt, Length: 150, dtype: float64","61341    0.490
61342    0.514
61343    0.482
61344    0.542
61346    0.669
         ...  
63274    0.592
63275    0.662
63276    0.646
63277    0.521
63278    0.542
Name: rt, Length: 1788, dtype: float64"
34,0.8936516164313001,-1.1660951056882354,1.5125692115509253,0.556624042747301,1.8288389370121396,0.8501814411612234,6.9267786218873635,1.096206324520477,1.0660573170731709,1.2672941176470587,0.6032708892569437,"63296    1.661
63306    1.432
63313    1.429
63317    1.816
63322    1.760
         ...  
65165    1.078
65178    0.868
65179    1.072
65181    1.178
65204    0.657
Name: rt, Length: 289, dtype: float64","63279    1.195
63280    1.913
63281    0.905
63282    0.981
63283    1.930
         ...  
65202    0.722
65203    0.766
65205    0.619
65206    0.788
65207    0.701
Name: rt, Length: 1640, dtype: float64"
35,1.287512459212424,-0.9335828230950468,0.7838276942563094,0.3954210363468149,1.2844242075744208,0.8056555269922879,6.496449734337806,0.6814652956298201,0.6808028079132099,0.6842116402116403,0.24946049105295648,"65209    0.980
65215    0.669
65217    1.228
65223    0.515
65233    0.559
         ...  
67130    0.536
67131    0.801
67134    0.613
67140    0.692
67150    0.544
Name: rt, Length: 378, dtype: float64","65208    0.569
65210    0.542
65211    0.558
65212    0.853
65213    0.952
         ...  
67147    0.919
67148    0.577
67149    0.735
67151    0.662
67152    1.104
Name: rt, Length: 1567, dtype: float64"
36,1.0210919566416898,-0.7657000818082642,1.2984167063284917,0.4395968784054703,1.435166997704675,0.7834997372569626,6.814070361916001,0.9592170257488176,0.955339369550637,0.9732500000000001,0.3604521707863024,"67154    0.803
67155    0.619
67156    0.593
67157    0.674
67160    0.900
         ...  
69023    0.788
69024    1.295
69029    1.141
69039    1.039
69048    1.082
Name: rt, Length: 412, dtype: float64","67153    0.577
67158    0.580
67159    0.697
67161    0.866
67162    0.539
         ...  
69051    1.350
69052    1.289
69053    1.551
69054    1.122
69055    1.138
Name: rt, Length: 1491, dtype: float64"
37,1.4491138847737877,-0.9042964449143048,1.7183366069723816,0.4277704710709695,1.8929284124400219,0.8877392653905846,6.864122238181102,1.036521469218831,1.027555944055944,1.1074193548387095,0.6378816804741063,"69056    0.821
69088    1.028
69092    2.004
69093    1.994
69115    0.680
         ...  
70958    0.755
70960    0.646
70962    1.177
70963    1.375
70982    1.214
Name: rt, Length: 217, dtype: float64","69057    1.998
69058    1.985
69059    0.941
69060    1.430
69061    1.115
         ...  
70984    1.608
70985    0.917
70986    1.696
70987    0.808
70988    1.705
Name: rt, Length: 1716, dtype: float64"
38,2.883645836231685,-2.3112678708348553,2.1027559893540784,0.36783995853612467,1.2210109463448018,0.9303030303030303,6.630531732150161,0.7808050505050506,0.7768892508143322,0.833072463768116,0.19909452336626723,"70997    0.657
70998    0.682
71002    1.346
71012    0.903
71024    1.007
         ...  
72878    0.820
72901    0.737
72922    0.810
72938    0.663
72943    0.762
Name: rt, Length: 138, dtype: float64","70989    0.803
70990    0.693
70991    0.800
70992    0.595
70993    0.908
         ...  
72964    0.833
72965    0.633
72966    0.741
72967    0.776
72968    0.715
Name: rt, Length: 1842, dtype: float64"
39,1.0661959065476083,-0.934642715187585,1.4297959899066264,0.5133933737809819,1.4619411299818206,0.8562564632885212,6.922128075681674,1.0667011375387798,1.064540458937198,1.079571942446043,0.378671580465897,"72969    0.605
72972    1.086
72978    1.036
72980    0.700
72983    1.070
         ...  
74848    1.011
74859    0.814
74866    1.028
74879    0.813
74881    1.288
Name: rt, Length: 278, dtype: float64","72970    0.599
72971    0.741
72973    0.588
72974    0.864
72975    0.742
         ...  
74898    1.300
74899    0.812
74900    0.655
74901    1.407
74902    1.022
Name: rt, Length: 1656, dtype: float64"
40,1.2458940446313842,-1.2099305926738526,1.0771584138241461,0.4393166622581853,1.6983164942006486,0.8419437340153453,6.605296786576572,0.7755611253196932,0.7684592952612394,0.8133915857605178,0.529038656099808,"74904    0.692
74910    1.240
74912    0.505
74929    1.742
74933    0.656
         ...  
76831    0.963
76832    0.680
76833    0.669
76835    0.709
76856    0.595
Name: rt, Length: 309, dtype: float64","74903    0.637
74905    0.729
74906    0.610
74907    0.785
74908    0.618
         ...  
76852    0.876
76853    0.739
76854    0.709
76855    0.919
76857    0.508
Name: rt, Length: 1646, dtype: float64"
41,1.96476769007434,-1.2277825671910867,0.9490166175126711,0.4113405515321312,1.2631040474430753,0.8698315467075038,6.512499522828205,0.6920372639101583,0.6874941314553991,0.7223960784313724,0.23285224270071336,"76864    0.519
76868    0.533
76871    0.618
76877    0.755
76884    0.446
         ...  
78784    0.783
78787    0.635
78800    0.614
78814    0.593
78815    0.729
Name: rt, Length: 255, dtype: float64","76858    0.433
76859    0.677
76860    0.822
76861    0.405
76862    0.550
         ...  
78810    0.736
78811    0.883
78812    0.652
78813    0.698
78816    0.571
Name: rt, Length: 1704, dtype: float64"
42,1.232094231990236,-1.053221178234302,1.277024007331914,0.5471139838080886,1.6034891565442353,0.8425686172967375,6.850522489881055,0.983267219057483,0.9771966810079901,1.0157565789473684,0.47163491231447585,"78818    0.747
78827    0.908
78829    1.561
78834    0.990
78841    1.056
         ...  
80708    1.204
80710    1.274
80715    0.942
80735    1.081
80742    1.346
Name: rt, Length: 304, dtype: float64","78817    1.197
78819    0.804
78820    0.862
78821    0.862
78822    0.713
         ...  
80743    0.778
80744    1.168
80745    1.412
80746    1.189
80747    1.000
Name: rt, Length: 1627, dtype: float64"
43,2.140600390167022,-1.4039906586655182,1.7769088370423691,0.41301749336162785,1.8377494607344855,0.9456240290005179,6.7506567225383325,0.9043039875712067,0.894340635268346,1.0775714285714286,0.6083207651348166,"80750    1.281
80755    0.846
80760    1.538
80762    1.271
80793    0.987
         ...  
82594    0.832
82611    1.404
82642    0.978
82645    1.698
82669    0.976
Name: rt, Length: 105, dtype: float64","80748    0.822
80749    1.008
80751    0.829
80752    0.982
80753    0.950
         ...  
82674    0.864
82675    0.951
82676    1.054
82677    0.602
82678    0.991
Name: rt, Length: 1826, dtype: float64"
44,1.7383337357020787,-1.482661190997147,0.6519969600157407,0.3208305370700229,1.2259338678061897,0.8758901322482198,6.222684634783147,0.5118830111902339,0.5152723577235773,0.48796311475409837,0.20300914229636727,"82690    0.667
82693    0.458
82705    0.783
82718    0.596
82736    0.414
         ...  
84598    0.491
84603    0.342
84605    0.453
84636    0.446
84641    0.366
Name: rt, Length: 244, dtype: float64","82679    0.381
82680    0.484
82681    0.353
82682    0.573
82683    0.474
         ...  
84639    0.489
84640    0.493
84642    0.354
84643    0.633
84644    0.559
Name: rt, Length: 1722, dtype: float64"
45,2.2689157727615084,-1.921053035706163,1.0929449008603767,0.3144123208777423,1.2012730244079015,0.894493051981472,6.334404527242447,0.5726448790530108,0.5748089758342924,0.5542975609756097,0.18276128411997594,"84650    0.367
84655    0.394
84660    0.454
84663    0.539
84668    0.346
         ...  
86559    0.744
86566    0.455
86572    0.503
86581    0.573
86585    0.312
Name: rt, Length: 205, dtype: float64","84645    0.553
84646    0.611
84647    0.443
84648    0.423
84649    0.445
         ...  
86582    0.638
86583    0.637
86584    0.529
86586    0.632
86587    0.624
Name: rt, Length: 1738, dtype: float64"
46,1.2594020775863952,-0.9671570931502074,0.7794497429030742,0.41658533061402914,1.401625685310469,0.8178032274856846,6.506919138669266,0.6898287350338366,0.688225970719287,0.6970228571428572,0.3366355317979093,"86594    0.629
86617    0.633
86618    0.659
86623    0.904
86624    0.628
         ...  
88480    0.637
88492    0.626
88494    0.822
88497    0.583
88501    0.564
Name: rt, Length: 350, dtype: float64","86588    0.885
86589    0.558
86590    0.548
86591    0.954
86592    1.181
         ...  
88504    0.717
88505    0.542
88506    0.463
88507    0.509
88508    1.165
Name: rt, Length: 1571, dtype: float64"
47,1.4230676471214736,-1.2273741413468882,1.2884408859760565,0.41538343579694054,1.3964454253110359,0.857969489742241,6.689659222641901,0.8349026827985271,0.832355610055181,0.8502888888888888,0.3333249598730675,"88521    0.706
88527    0.798
88531    1.114
88539    0.544
88540    1.209
         ...  
90391    0.710
90394    1.229
90397    1.300
90404    0.754
90408    0.905
Name: rt, Length: 270, dtype: float64","88509    0.915
88510    0.558
88511    0.720
88512    0.812
88513    0.540
         ...  
90403    1.062
90405    0.849
90406    0.562
90407    0.785
90409    1.482
Name: rt, Length: 1631, dtype: float64"
